Date,Session ID,Time,Hall,Session Type,Title,Chairs,Presentation ID,Presentation Time,Presentation Title,Presenter
11 April 2025,OS057,14:45 - 15:45,3,1-hour Oral Session,Precision Medecine: from models to patient care,Anouk Edwina Muller; Netherlands); Sebastian Wicha; Germany); O0414  Pharmacokinetics and pharmacodynamics of BPaLM; BPaLC and BPaL regimens for treatment of RR-TB F.; Kloprogge*; United Kingdom); B.T.; Nyang'wa; I. Motta; R. Moodliar; V. Solodovnikova; S.; Rajaram; M. Rasool; Z. Huang; C. Berry; G. Davies; D.; Moore; O0415  Physiologically Based Pharmacokinetic Modeling for; Nemonoxacin in Predicting the Respiratory System; Pharmacokinetic Profile: Based on Comprehensive; Preclinical and Clinical Data Y. Chen*; China); J. Zhao; J. Zhang; O0416  Context-specific genome-scale metabolic modelling; reveals metabolic alterations in multidrug-resistant; Klebsiella pneumoniae  in response to polymyxin; B/zidovudine combination J. Zhao*; Australia); Y.W. Lin; J. Tao; Y. Zhu; T. Velkov; J. Li; O0417  Agent-based model predictions of polymyxin B; activity on Acinetobacter baumannii H. Soeorg*; (London; United Kingdom); Y. Yuan; J. Readman; J.F.; Standing; O0418  Monthly dalbavancin dosing for suppressive therapy:; a case series and pharmacokinetic estimation; analysis C. Volk*; United States); W. Kufel; P. Hutson; R. Mahapatra; W. Rose,,,,
11 April 2025,SY099,14:45 - 15:45,4,Special Session,Behind the scenes: Contagion,Pascal Astagneau; France); Mandy Wootton; United Kingdom),Y099,14:45,- 15:45,"Hall 4
1-hour Symposium
How innovations of AMR and HAI surveillance systems help the clinical 
practice
Chairs Pascal Astagneau (Paris, France)"
11 April 2025,SY099,14:45 - 15:45,4,Special Session,Behind the scenes: Contagion,Pascal Astagneau; France); Mandy Wootton; United Kingdom),S0281,14:45,,"The EUCAST system in surveillance of AMR Sören G. 
Gatermann (Bochum, Germany)"
11 April 2025,SY099,14:45 - 15:45,4,Special Session,Behind the scenes: Contagion,Pascal Astagneau; France); Mandy Wootton; United Kingdom),S0282,15:15,,"Insights into developments in the surveillance of 
HAIs Diamantis Plachouras (Solna, Sweden)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),Y107,16:15,- 17:15,"Hall 15
1-hour Symposium
Communicating (your)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),S0297,16:15,,"Communicating to policy makers and for societal 
impact Balázs Babarczy (Budapest, Hungary)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),S0298,16:45,,"Influencing behaviour through the media and a 
multichannel communications strategy Charlotte 
Hutchinson (London, United Kingdom)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),W0303,16:55,,"The diagnostic dilemmas and treatment challenges of 
mycobacteria in cancer patients Şiran Keske 
(Istanbul, Türkiye)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),W0304,17:15,HTLV-1 and T-cell lymphoma - predict &,"prevent Lucy 
Cook (London, United Kingdom)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),F066,16:15,- 17:15,"Arena 2
ePoster Flash Session
Modelling infectious disease burden and impact of vaccination
Chair David Fisman (Toronto, Canada)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),Y107,16:15,- 17:15,"Hall 15
1-hour Symposium
Communicating (your)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),S0297,16:15,,"Communicating to policy makers and for societal 
impact Balázs Babarczy (Budapest, Hungary)"
11 April 2025,SY107,16:15 - 17:15,15,,,Leonard Leibovici; Israel); Ines Steffens; Sweden),S0298,16:45,,"Influencing behaviour through the media and a 
multichannel communications strategy Charlotte 
Hutchinson (London, United Kingdom)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),W0303,16:55,,"The diagnostic dilemmas and treatment challenges of 
mycobacteria in cancer patients Şiran Keske 
(Istanbul, Türkiye)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),W0304,17:15,HTLV-1 and T-cell lymphoma - predict &,"prevent Lucy 
Cook (London, United Kingdom)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),F066,16:15,- 17:15,"Arena 2
ePoster Flash Session
Modelling infectious disease burden and impact of vaccination
Chair David Fisman (Toronto, Canada)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),F067,16:15,- 17:15,"Arena 3
ESCMID Global 2025 - Programme
ePoster Flash Session
Blood parasitology at its best
Chair Miriam José Álvarez-Martínez (Barcelona, Spain)"
11 April 2025,EW109,16:15 - 18:15,2,Educational Session,Infections in cancer patients: tips for daily practice,José Molina Gil-Bermejo; Spain); Stefan Schwartz; Germany),F068,16:15,- 17:15,"Arena 4
ePoster Flash Session
A global perspective on antimicrobial resistance surveillance
Chair Mirfin Mpundu (Lusaka, Zambia)"
11 April 2025,KN103,16:15 - 17:15,1,,,Jon S. Friedland; United Kingdom); Delia Goletti; Italy),K0290,16:15,,"Guy Thwaites (Ho Chi Minh City, Vietnam)"
11 April 2025,OS063,16:15 - 17:15,11,1-hour Oral Session,Improving blood culture diagnostics: rethinking the basics,"Direk Limmathurotsakul; Thailand); Pilar Retamar Gentil; Spain); O0461  Blood culture volume; guideline adherence and; pathogen yield of 35; 433 paediatric blood cultures in; Germany J. Forster*; Germany); A.L. Sieg; V. Rücker; H. Haefner; T. Bähr; S. Rössler; J. Held; V.; Le Saout – Chapot; M. Hogardt; B. Spielberger; E.A.; Idelevich; M. Christner; S. Zimmermann; S.; Schneitler; M. Mauritz; C.S. Stingu; M. Gerlach; U.; Von Both; S. Schoeler; L. Marr; J. Zens; E. Komini; M.; Krone; O0462  Changing the paradigm: are two sets of blood; cultures always needed? R. Rosa*; United; States); J. Somani; K. Manzanillo; H. Dinh; G. Rosello; L. Abbo; O0463  Evaluating clinical and economic empact of reducing; blood culture incubation timings: Time to shift the; paradigm? R. Gupta; Canada); R.; Gupta; J. Delport; T. Mazzulli; O0464  Revolutionizing hospital workflows with blood; culture-free ultra-rapid antimicrobial susceptibility; testing: A clinical pilot study S. Kwon*; Korea; Republic of); K. Sunghoon; K. Dong Young; J. Jisung; K. Tae Hyun; K. Junwon; J. Hyelyn; L. Gi Yoon; P. Wan; Beom; O0465  Human in vivo  footprints from blood plasma for; improved diagnostics in sepsis M. Sonntag*; (Stuttgart; Germany); J. Mueller; A. Von Haeseler; Y.; Vainshtein; S.O. Decker; T. Brenner; K. Sohn; ESCMID Global 2025 - Programme; ePoster Flash Session; Blood parasitology at its best; Chair Miriam José Álvarez-Martínez; Spain); E0489  Unexepected P.malariae diagnosis in Italian woman; with no history of travel to endemic areas A. Busni*; (Milan; Italy); L. Tartaglione; S. Torri; A. Longhi; E.M.; Zavaroni; F. Crippa; C.S. Vismara; E0490  A blue-hued mystery: Primaquine-induced; methemoglobinemia in mixed infection with; Plasmodium vivax  and Plasmodium falciparumU.A.; Zainulabid*; Malaysia); X.K. Cheong; P.; Periyasamy; A.F. Mohd Salleh; N. Ghazali; N.W.; Hassan; K. Sangaran; A. Mohd Yasin; Z.M. Idris; E0491  Trick or Treat? An unrelenting malaria case C.; Uhomoibhi*; Ireland); E. De Barra; C. Leddy; A. Brown; E0492  ""64% Parasitaemia in Falciparum Malaria:; Challenges in Managing Severe Infection and; Delayed Haemolysis"" F. Murphy*; Ireland); A.; Albadi; P. Coakley; C. Mcnally; E0493  Benznidazole treatment in Chagas Disease: a case; series in Luigi Sacco Hospital; Milan; (Milan; Italy); A. Giacomelli; M. Beltrami; L.R.; Galimberti; S. Antinori; E0494  The Challenge of Managing Visceral Leishmaniasis in; Immunocompromised Patients S. Vita*; Italy); A. D'abramo; A. Corpolongo; M.V. Tomassi; F.; Faraglia; T. Ascoli Bartoli; A. Mariano; A. Vulcano; G.; Maffongelli; E. Nicastri; E0495  Diagnosis and management of visceral leishmaniasis; in children in France : a national retrospective study J.; De Larminat*; France); N. Dahane; N. Argy; M.; Rifai; O. Haas Ferrua; C. Pomares; N. Rasandisona; Ravonjena; D. Dupont; J.P. Lemoine; T. Cesar; O.; Pineau; P. Picherit Steinbrucker; S. Azohana; S.; Guilmon-Crepon; I. Allouche; C. Ravel; A. Faye; E0496  Chronic cutaneous leishmaniasis following visceral; leishmaniasis in a pediatric patient: a rare report of; extensive facial involvement A. Mohta*; India); E0497  Therapeutic challenges in the management of; Disseminated leishmaniasis in a patient with HIV co-; infection N. T R*; India); T. Kanagiri; S.; Angirekula; N. Kaur; Y. Khatod; D. Kumar; A. Purohit; G.K. Bohra",F068,16:15,- 17:15,"Arena 4
ePoster Flash Session
A global perspective on antimicrobial resistance surveillance
Chair Mirfin Mpundu (Lusaka, Zambia)"
11 April 2025,KN103,16:15 - 17:15,1,,,Jon S. Friedland; United Kingdom); Delia Goletti; Italy),K0290,16:15,,"Guy Thwaites (Ho Chi Minh City, Vietnam)"
11 April 2025,OS063,16:15 - 17:15,11,1-hour Oral Session,Improving blood culture diagnostics: rethinking the basics,Direk Limmathurotsakul; Thailand); Pilar Retamar Gentil; Spain); O0461  Blood culture volume; guideline adherence and; pathogen yield of 35; 433 paediatric blood cultures in; Germany J. Forster*; Germany); A.L. Sieg; V. Rücker; H. Haefner; T. Bähr; S. Rössler; J. Held; V.; Le Saout – Chapot; M. Hogardt; B. Spielberger; E.A.; Idelevich; M. Christner; S. Zimmermann; S.; Schneitler; M. Mauritz; C.S. Stingu; M. Gerlach; U.; Von Both; S. Schoeler; L. Marr; J. Zens; E. Komini; M.; Krone; O0462  Changing the paradigm: are two sets of blood; cultures always needed? R. Rosa*; United; States); J. Somani; K. Manzanillo; H. Dinh; G. Rosello; L. Abbo; O0463  Evaluating clinical and economic empact of reducing; blood culture incubation timings: Time to shift the; paradigm? R. Gupta; Canada); R.; Gupta; J. Delport; T. Mazzulli; O0464  Revolutionizing hospital workflows with blood; culture-free ultra-rapid antimicrobial susceptibility; testing: A clinical pilot study S. Kwon*; Korea; Republic of); K. Sunghoon; K. Dong Young; J. Jisung; K. Tae Hyun; K. Junwon; J. Hyelyn; L. Gi Yoon; P. Wan; Beom; O0465  Human in vivo  footprints from blood plasma for; improved diagnostics in sepsis M. Sonntag*; (Stuttgart; Germany); J. Mueller; A. Von Haeseler; Y.; Vainshtein; S.O. Decker; T. Brenner; K. Sohn; ESCMID Global 2025 - Programme,,,,
11 April 2025,ME108,16:15 - 17:15,12,Meet-the-Expert,Navigating travel medicine: expert tips for safe international travel,,M0299,16:15,,"Sophie Schneitler (Homburg, Germany)"
11 April 2025,ME108,16:15 - 17:15,12,Meet-the-Expert,Navigating travel medicine: expert tips for safe international travel,,M0300,16:27,,"Andreas Neumayr (Basel, Switzerland)"
11 April 2025,OS062,16:15 - 18:15,13,,,Despoina Koulenti; United Kingdom); Sylvain Meylan; Switzerland); O0451  A consensus immune dysregulation framework for; sepsis: results of the SUBSPACE consortium A.; Moore*; United States); T. Sweeney; A. Rogers; P. Khatri; H. Zheng; A. Ganesan; Y. Hasin-; Brumshtein; M. Maddali; J. Levitt; T. Van Der Poll; B.; Scicluna; E.J. Giamarellos-Bourboulis; A. Kotsaki; I.; Martin-Loeches; A. Garduno; J. Sevransky; D.; Wright; R. Rothman; M. Atreya; L. Moldawer; P.; Efron; M. Kralovcova; T. Karvunidis; H. Giannini; N.; Meyer; O0452  BLOODICU: Bloodstream infections and their; outcomes in ICU patients - Insights from the; PROSAFE Study C. Genovese*; Italy); M.; Offer; G. Tricella; G. Scaglione; E. Palomba; G.; Montrucchio; F. Agostini; F. Dore; G. Monti; B.; Viaggi; A. Gori; S. Finazzi; M. Colaneri; O0453  Deciphering the Dynamics of Klebsiella pneumoniae; Colonization and Infection: Genomic Insights and; Microbiome Interactions in ICU Patients W. Yu*; (Beijing; China); O0454  Antibiotics with anti-anaerobe activity promote; enteric pathobionts in ICU patients S. Taylor*; (Adelaide; Australia); S. Miller; E. Vasil; B. Reddi; L.A. Chapple; S. Bihari; M. Chapman; G. Rogers; L.; Papanicolas; O0455  Association between blood culture time to positivity; and 30-day bacteremia mortality differs for; bacterial groups M.H. Øvre*; Denmark); J.B. Boel; J.G. Holler; S. Skovgaard; D.S.; Hansen; T.S. Itenov; B.J. Holzknecht; O0456  Treatment patterns of patients with; sepsis/SIRS/septic shock treated with; ceftolozane/tazobactam – results from SPECTRA E.; Yucel*; United States); A. Soriano; F.; Thalhammer; S. Kluge; P. Viale; M. Allen; B. Akrich; J. Levy; H. Yang; S. Kaul; O0457  Risk of myocardial infarction and stroke following; bloodstream infection: a population-based self-; controlled case series J. Underwood*; United Kingdom); N. Reeve; V. Best; A. Akbari; H.; Ahmed; O0458  Is transthoracic echocardiography required in all; patients with Staphylococcus aureus  bacteremia?; Validating the VIRSTA and VIRSTA+ scores to; define the population at low risk of endocarditis M.; Verdejo Gómez*; Spain); D. Malano-; Barletta; M.Á. Verdejo; G. Cuervo; C. Pitart; M.; Hernández-Meneses; M. Bodro; S. Herrera; C.; Garcia-Vidal; P. Puerta; A. Del Rio; M. Espasa; J.A.; Martínez; L. Morata; A. Soriano; O0459  DNA methylation changes in Sepsis: Potential use; as biomarkers I. López-Cruz*; Spain); J.L.; García-Giménez; L. Piles; M. Madrazo; G. Judit; M.; López-Torres; A. Artero; O0460  Host response plasma biomarkers and; transcriptomic alterations in critically ill patients; with suspected aspiration pneumonia S. Doeleman*; (Amsterdam; Netherlands); D. Susanne; E. Michels; J. Butler; F. Uhel; O. Cremer; T. Van Der Poll,S062,16:15,- 18:15,"Hall 13
2-hour Oral Session
Heterogeneity and complexity of sepsis
Chairs Despoina Koulenti (London, United Kingdom)"
11 April 2025,SY106,16:15 - 17:15,14,,,Silvio Daniel Brugger; Switzerland); Li Yang Hsu; Singapore),Y106,16:15,- 17:15,"Hall 14
1-hour Symposium
Strain dynamics in determining gut microbial colonisation resistance
Chairs Silvio Daniel Brugger (Zurich, Switzerland)"
11 April 2025,SY106,16:15 - 17:15,14,,,Silvio Daniel Brugger; Switzerland); Li Yang Hsu; Singapore),S0295,16:15,,"Strain dynamics in serious bacterial infections in 
infants Drew Schwartz (Saint Louis, United States)"
11 April 2025,SY106,16:15 - 17:15,14,,,Silvio Daniel Brugger; Switzerland); Li Yang Hsu; Singapore),S0296,16:45,,"Long-term colonisation dynamics of carbapenemase-
producing Enterobacterales Niranjan Nagarajan 
(Singapore, Singapore)"
11 April 2025,OS064,16:15 - 17:15,16,1-hour Oral Session,Viral immune response - nature or nurture? Exploring the limits of immune,Malin Flodström-Tullberg; Sweden); Florian Krammer; United States); O0466  Orthopoxvirus-specific antibody dynamics up to; two years after monkeypoxvirus infection or; vaccination C. Van Dijck*; Belgium); N.; Berens-Riha; L. Zaeck; I. Brosius; R. De Vries; J.; Marien; L. Liesenborghs; O0467  DENG-VAC study: preliminary data on; immunogenity and reactogenity of Qdenga vaccine; versus natural infection A. D'abramo*; Italy); S. Vita; F. Colavita; E. Cimini; P. De Marco; E. Lalle; G. Maffongelli; L. Rosa; S. Cammisa; G. Delia; M.; Fabrizio; N. Emanuele; O0468  Long-Lasting Immunity Followed by Natural CCHFV; Infection H. Karakoc*; Türkiye); H.N.; Karakoç Parlayan; A. Aslanabadi; D. Yapar; Q.; Murphy; G. Kaplan; O. Akdoğan; A. Çelikbaş; A.; Koroglu; F. Aksoy; E. Karaaslan; A. Abbasi; M.; Karimi; M. Hojabri; G. Yilmaz; S.M. Ciupe; S.D.; Pegan; É. Bergeron; G. Lewis; N. Baykam; M.M.; Sajadi; O0469  Why does rabies virus not induce an anti-viral; immune response : insights from experimental; models and a human cohort C. Geurts Van Kessel*; (Rotterdam; Netherlands); C. Embregts; A. Gohar; B. Verstrepen; J. Aijaz; N. Salahuddin; C.; Geurtsvankessel; O0470  Establishing a human challenge model for human; metapneumovirus: disease characteristics and; immune responses N. Noulin*; United; Kingdom); A. Mann; N. Veselinski; J. Mori; B. Löndt; K. Bradley; M. Kalinova; S. Ascough; G. Boivin; C.; Chiu; A. Catchpole,,,,
11 April 2025,SY104,16:15 - 17:15,3,,,Elda Righi; United Kingdom); David Van Duin; Nc; United States),Y104,16:15,- 17:15,"Hall 3
1-hour Symposium
Targeted vs. standard perioperative prophylaxis in Solid Organ Transplant 
with MDR Gram-negative colonisation
Chairs Elda Righi (London, United Kingdom)"
11 April 2025,SY104,16:15 - 17:15,3,,,Elda Righi; United Kingdom); David Van Duin; Nc; United States),S0291,16:15,,"Standard prophylaxis Maddalena Giannella (Bologna, 
Italy)"
11 April 2025,SY104,16:15 - 17:15,3,,,Elda Righi; United Kingdom); David Van Duin; Nc; United States),S0292,16:45,,"Targeted approaches Maristela P. Freire (Sao Paulo, 
Brazil)"
11 April 2025,SY105,16:15 - 17:15,4,,,,,,,
11 April 2025,ME108,16:15 - 17:15,12,Meet-the-Expert,Navigating travel medicine: expert tips for safe international travel,,M0299,16:15,,"Sophie Schneitler (Homburg, Germany)"
11 April 2025,ME108,16:15 - 17:15,12,Meet-the-Expert,Navigating travel medicine: expert tips for safe international travel,,M0300,16:27,,"Andreas Neumayr (Basel, Switzerland)"
11 April 2025,OS062,16:15 - 18:15,13,,,Despoina Koulenti; United Kingdom); Sylvain Meylan; Switzerland); O0451  A consensus immune dysregulation framework for; sepsis: results of the SUBSPACE consortium A.; Moore*; United States); T. Sweeney; A. Rogers; P. Khatri; H. Zheng; A. Ganesan; Y. Hasin-; Brumshtein; M. Maddali; J. Levitt; T. Van Der Poll; B.; Scicluna; E.J. Giamarellos-Bourboulis; A. Kotsaki; I.; Martin-Loeches; A. Garduno; J. Sevransky; D.; Wright; R. Rothman; M. Atreya; L. Moldawer; P.; Efron; M. Kralovcova; T. Karvunidis; H. Giannini; N.; Meyer; O0452  BLOODICU: Bloodstream infections and their; outcomes in ICU patients - Insights from the; PROSAFE Study C. Genovese*; Italy); M.; Offer; G. Tricella; G. Scaglione; E. Palomba; G.; Montrucchio; F. Agostini; F. Dore; G. Monti; B.; Viaggi; A. Gori; S. Finazzi; M. Colaneri; O0453  Deciphering the Dynamics of Klebsiella pneumoniae; Colonization and Infection: Genomic Insights and; Microbiome Interactions in ICU Patients W. Yu*; (Beijing; China); O0454  Antibiotics with anti-anaerobe activity promote; enteric pathobionts in ICU patients S. Taylor*; (Adelaide; Australia); S. Miller; E. Vasil; B. Reddi; L.A. Chapple; S. Bihari; M. Chapman; G. Rogers; L.; Papanicolas; O0455  Association between blood culture time to positivity; and 30-day bacteremia mortality differs for; bacterial groups M.H. Øvre*; Denmark); J.B. Boel; J.G. Holler; S. Skovgaard; D.S.; Hansen; T.S. Itenov; B.J. Holzknecht; O0456  Treatment patterns of patients with; sepsis/SIRS/septic shock treated with; ceftolozane/tazobactam – results from SPECTRA E.; Yucel*; United States); A. Soriano; F.; Thalhammer; S. Kluge; P. Viale; M. Allen; B. Akrich; J. Levy; H. Yang; S. Kaul; O0457  Risk of myocardial infarction and stroke following; bloodstream infection: a population-based self-; controlled case series J. Underwood*; United Kingdom); N. Reeve; V. Best; A. Akbari; H.; Ahmed; O0458  Is transthoracic echocardiography required in all; patients with Staphylococcus aureus  bacteremia?; Validating the VIRSTA and VIRSTA+ scores to; define the population at low risk of endocarditis M.; Verdejo Gómez*; Spain); D. Malano-; Barletta; M.Á. Verdejo; G. Cuervo; C. Pitart; M.; Hernández-Meneses; M. Bodro; S. Herrera; C.; Garcia-Vidal; P. Puerta; A. Del Rio; M. Espasa; J.A.; Martínez; L. Morata; A. Soriano; O0459  DNA methylation changes in Sepsis: Potential use; as biomarkers I. López-Cruz*; Spain); J.L.; García-Giménez; L. Piles; M. Madrazo; G. Judit; M.; López-Torres; A. Artero; O0460  Host response plasma biomarkers and; transcriptomic alterations in critically ill patients; with suspected aspiration pneumonia S. Doeleman*; (Amsterdam; Netherlands); D. Susanne; E. Michels; J. Butler; F. Uhel; O. Cremer; T. Van Der Poll,S062,16:15,- 18:15,"Hall 13
2-hour Oral Session
Heterogeneity and complexity of sepsis
Chairs Despoina Koulenti (London, United Kingdom)"
